Order ID_x,Order Status_x,Category Name_x,SKU_x,Quantity_x,Unit Price_x,Cost Price_x,Total Cost Price_x,Total Price_x,Order Total_x,Sub Total_x,Tax_x,Delivery Charge_x,Tip_x,Discount_x,Remaining Balance_x,Payment Method_x,Additional Charge_x,Taxable Amount_x,Transaction ID_x,Currency Symbol_x,Customer ID,Merchant ID_x,Description_x,Distance (in km)_x,Order Time_x,Pickup Time_x,Delivery Time_x,Ratings_x,Reviews_x,Order Preparation Time_x,Debt Amount,Redeemed Loyalty Points_x,Consumed Loyalty Points_x,Flat Discount_x,Checkout Template Name_x,Checkout Template Value_x,Order ID_y,Order Status_y,Category Name_y,SKU_y,Quantity_y,Unit Price_y,Cost Price_y,Total Cost Price_y,Total Price_y,Order Total_y,Sub Total_y,Tax_y,Delivery Charge_y,Tip_y,Discount_y,Remaining Balance_y,Payment Method_y,Additional Charge_y,Taxable Amount_y,Transaction ID_y,Currency Symbol_y,Merchant ID_y,Distance (in km)_y,Order Time_y,Pickup Time_y,Delivery Time_y,Order Preparation Time_y,Redeemed Loyalty Points_y,Consumed Loyalty Points_y,Flat Discount_y,Checkout Template Name_y,Checkout Template Value_y
11119758.0,COMPLETED,Flour & Sugar,KKFS0102,1.0,1410.0,1370,1370,1410.0,3350.0,3415.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,4.48,2022-02-09T20:11:53.000Z,2022-02-09T20:12:38.000Z,2022-02-10T08:00:00.000Z,,,0.0,-,65,34,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11119758.0,COMPLETED,Flour & Sugar,KKFS111,2.0,135.0,123.5,247,270.0,3350.0,3415.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,4.48,2022-02-09T20:11:53.000Z,2022-02-09T20:12:38.000Z,2022-02-10T08:00:00.000Z,,,0.0,-,65,34,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11119758.0,COMPLETED,Cleaning & Hygiene,KKPT1201,1.0,65.0,59,59,65.0,3350.0,3415.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,4.48,2022-02-09T20:11:53.000Z,2022-02-09T20:12:38.000Z,2022-02-10T08:00:00.000Z,,,0.0,-,65,34,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087995.0,COMPLETED,Flour & Sugar,KKFS0222,3.0,1670.0,1630,4890,5010.0,7968.0,7968.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-07T21:09:10.000Z,2022-02-07T21:06:49.000Z,2022-02-08T08:00:00.000Z,,,0.0,-,-,79,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087995.0,COMPLETED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,7968.0,7968.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-07T21:09:10.000Z,2022-02-07T21:06:49.000Z,2022-02-08T08:00:00.000Z,,,0.0,-,-,79,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087995.0,COMPLETED,Cooking Fat & Oil,KKCO0810,1.0,2000.0,1960,1960,2000.0,7968.0,7968.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-07T21:09:10.000Z,2022-02-07T21:06:49.000Z,2022-02-08T08:00:00.000Z,,,0.0,-,-,79,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087995.0,COMPLETED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,7968.0,7968.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-07T21:09:10.000Z,2022-02-07T21:06:49.000Z,2022-02-08T08:00:00.000Z,,,0.0,-,-,79,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087995.0,COMPLETED,Salt & Seasoning,KKSS0002,2.0,65.0,58,116,130.0,7968.0,7968.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-07T21:09:10.000Z,2022-02-07T21:06:49.000Z,2022-02-08T08:00:00.000Z,,,0.0,-,-,79,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11087995.0,COMPLETED,Cleaning & Hygiene,KKPT0301,2.0,55.0,49.2,98.4,110.0,7968.0,7968.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-07T21:09:10.000Z,2022-02-07T21:06:49.000Z,2022-02-08T08:00:00.000Z,,,0.0,-,-,79,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012952.0,COMPLETED,Cooking Fat & Oil,KKCO0487,1.0,4300.0,4250,4250,4300.0,14033.0,14093.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:29:03.000Z,2022-02-03T22:29:48.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,140,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012952.0,COMPLETED,Flour & Sugar,KKFS0222,3.0,1670.0,1630,4890,5010.0,14033.0,14093.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:29:03.000Z,2022-02-03T22:29:48.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,140,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012952.0,COMPLETED,Cooking Fat & Oil,KKCO0810,2.0,2000.0,1960,3920,4000.0,14033.0,14093.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:29:03.000Z,2022-02-03T22:29:48.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,140,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012952.0,COMPLETED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,14033.0,14093.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:29:03.000Z,2022-02-03T22:29:48.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,140,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012952.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,14033.0,14093.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:29:03.000Z,2022-02-03T22:29:48.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,140,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012952.0,COMPLETED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,14033.0,14093.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:29:03.000Z,2022-02-03T22:29:48.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,140,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012640.0,CANCELLED,Cooking Fat & Oil,KKCO0810,2.0,2000.0,1960,3920,4000.0,9733.0,9793.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:08:37.000Z,2022-02-03T22:09:33.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012640.0,CANCELLED,Flour & Sugar,KKFS0222,3.0,1670.0,1630,4890,5010.0,9733.0,9793.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:08:37.000Z,2022-02-03T22:09:33.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012640.0,CANCELLED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,9733.0,9793.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:08:37.000Z,2022-02-03T22:09:33.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012640.0,CANCELLED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,9733.0,9793.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:08:37.000Z,2022-02-03T22:09:33.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012640.0,CANCELLED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,9733.0,9793.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-02-03T22:08:37.000Z,2022-02-03T22:09:33.000Z,2022-02-04T08:00:00.000Z,,,0.0,-,60,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959340.0,COMPLETED,Cleaning & Hygiene,KKPT0301,2.0,60.0,49.2,98.4,120.0,5940.0,5951.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T21:36:53.000Z,2022-01-31T21:37:38.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,11,59,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959340.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,5940.0,5951.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T21:36:53.000Z,2022-01-31T21:37:38.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,11,59,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959340.0,COMPLETED,Flour & Sugar,KKFS0222,1.0,1670.0,1630,1630,1670.0,5940.0,5951.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T21:36:53.000Z,2022-01-31T21:37:38.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,11,59,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959340.0,COMPLETED,Cooking Fat & Oil,KKCO0488,1.0,2160.0,2125,2125,2160.0,5940.0,5951.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T21:36:53.000Z,2022-01-31T21:37:38.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,11,59,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959340.0,COMPLETED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,5940.0,5951.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T21:36:53.000Z,2022-01-31T21:37:38.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,11,59,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959340.0,COMPLETED,Flour & Sugar,KKFS0102,1.0,1410.0,1360,1360,1410.0,5940.0,5951.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T21:36:53.000Z,2022-01-31T21:37:38.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,11,59,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957728.0,COMPLETED,Cooking Fat & Oil,KKCO0910,1.0,1990.0,1950,1950,1990.0,5522.0,5582.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-31T19:52:26.000Z,2022-01-31T19:53:16.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,60,55,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957728.0,COMPLETED,Flour & Sugar,KKFS0222,2.0,1670.0,1630,3260,3340.0,5522.0,5582.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-31T19:52:26.000Z,2022-01-31T19:53:16.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,60,55,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957728.0,COMPLETED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,5522.0,5582.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-31T19:52:26.000Z,2022-01-31T19:53:16.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,60,55,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957728.0,COMPLETED,Cleaning & Hygiene,KKPT0301,1.0,60.0,49.2,49.2,60.0,5522.0,5582.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-31T19:52:26.000Z,2022-01-31T19:53:16.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,60,55,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957702.0,CANCELLED,Cooking Fat & Oil,KKCO0488,1.0,2160.0,2125,2125,2160.0,5760.0,5766.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T19:50:45.000Z,2022-01-31T19:51:35.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,6,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957702.0,CANCELLED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,5760.0,5766.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T19:50:45.000Z,2022-01-31T19:51:35.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,6,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957702.0,CANCELLED,Flour & Sugar,KKFS0222,1.0,1670.0,1630,1630,1670.0,5760.0,5766.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T19:50:45.000Z,2022-01-31T19:51:35.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,6,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957702.0,CANCELLED,Flour & Sugar,KKFS0102,1.0,1410.0,1360,1360,1410.0,5760.0,5766.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,Deliver before 6,4.48,2022-01-31T19:50:45.000Z,2022-01-31T19:51:35.000Z,2022-02-01T08:00:00.000Z,,,0.0,-,6,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897770.0,COMPLETED,Spreads,KKSP0101,1.0,450.0,375,375,450.0,6045.0,6115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T20:21:50.000Z,2022-01-28T20:22:38.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,70,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897770.0,COMPLETED,Flour & Sugar,KKFS0222,2.0,1670.0,1630,3260,3340.0,6045.0,6115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T20:21:50.000Z,2022-01-28T20:22:38.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,70,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897770.0,COMPLETED,Cooking Fat & Oil,KKCO0910,1.0,1990.0,1950,1950,1990.0,6045.0,6115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T20:21:50.000Z,2022-01-28T20:22:38.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,70,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897770.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,6045.0,6115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T20:21:50.000Z,2022-01-28T20:22:38.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,70,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897770.0,COMPLETED,Flour & Sugar,KKFS111,2.0,135.0,123.5,247,270.0,6045.0,6115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T20:21:50.000Z,2022-01-28T20:22:38.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,70,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896710.0,CANCELLED,Cooking Fat & Oil,KKCO0910,1.0,1990.0,1950,1950,1990.0,6371.0,6371.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T19:41:16.000Z,2022-01-28T19:42:01.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896710.0,CANCELLED,Flour & Sugar,KKFS0222,2.0,1670.0,1630,3260,3340.0,6371.0,6371.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T19:41:16.000Z,2022-01-28T19:42:01.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896710.0,CANCELLED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,6371.0,6371.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T19:41:16.000Z,2022-01-28T19:42:01.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896710.0,CANCELLED,Spreads,KKSP0101,1.0,450.0,375,375,450.0,6371.0,6371.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T19:41:16.000Z,2022-01-28T19:42:01.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896710.0,CANCELLED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,6371.0,6371.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-28T19:41:16.000Z,2022-01-28T19:42:01.000Z,2022-01-29T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823650.0,COMPLETED,Cooking Fat & Oil,KKCFO1420,1.0,2158.0,2125,2125,2158.0,8225.0,8265.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T20:45:50.000Z,2022-01-24T20:46:40.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,82,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823650.0,COMPLETED,Flour & Sugar,KKFS0222,2.0,1670.0,1630,3260,3340.0,8225.0,8265.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T20:45:50.000Z,2022-01-24T20:46:40.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,82,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823650.0,COMPLETED,Cleaning & Hygiene,KKPT0109,2.0,192.0,171.5,343,384.0,8225.0,8265.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T20:45:50.000Z,2022-01-24T20:46:40.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,82,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823650.0,COMPLETED,Cleaning & Hygiene,KKPT1201,2.0,65.0,48.33,96.66,130.0,8225.0,8265.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T20:45:50.000Z,2022-01-24T20:46:40.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,82,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823650.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,8225.0,8265.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T20:45:50.000Z,2022-01-24T20:46:40.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,82,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823650.0,COMPLETED,Cooking Fat & Oil,KKCO0810,1.0,1990.0,1940,1940,1990.0,8225.0,8265.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T20:45:50.000Z,2022-01-24T20:46:40.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,82,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820655.0,COMPLETED,Cooking Fat & Oil,KKCO0810,1.0,1990.0,1940,1940,1990.0,6135.0,6175.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T17:43:05.000Z,2022-01-24T17:43:55.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820655.0,COMPLETED,Flour & Sugar,KKFS0222,2.0,1670.0,1630,3260,3340.0,6135.0,6175.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T17:43:05.000Z,2022-01-24T17:43:55.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820655.0,COMPLETED,Cleaning & Hygiene,KKPT0109,2.0,192.0,171.5,343,384.0,6135.0,6175.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T17:43:05.000Z,2022-01-24T17:43:55.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820655.0,COMPLETED,Flour & Sugar,KKFS111,2.0,135.0,123.5,247,270.0,6135.0,6175.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T17:43:05.000Z,2022-01-24T17:43:55.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820655.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,6135.0,6175.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T17:43:05.000Z,2022-01-24T17:43:55.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820655.0,COMPLETED,Cleaning & Hygiene,KKPT1201,2.0,65.0,48.33,96.66,130.0,6135.0,6175.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-24T17:43:05.000Z,2022-01-24T17:43:55.000Z,2022-01-25T08:00:00.000Z,,,0.0,-,40,61,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761992.0,COMPLETED,Cooking Fat & Oil,KKCO0810,1.0,1990.0,1940,1940,1990.0,3660.0,3770.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-21T19:13:34.000Z,2022-01-21T19:14:19.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,110,37,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761992.0,COMPLETED,Rice & Cereals,KKCE0106,1.0,110.0,85,85,110.0,3660.0,3770.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-21T19:13:34.000Z,2022-01-21T19:14:19.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,110,37,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761992.0,COMPLETED,Flour & Sugar,KKFS0222,1.0,1670.0,1630,1630,1670.0,3660.0,3770.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-21T19:13:34.000Z,2022-01-21T19:14:19.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,110,37,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761967.0,CANCELLED,Flour & Sugar,KKFS0222,1.0,1670.0,1630,1630,1670.0,3770.0,3770.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-21T19:12:33.000Z,2022-01-21T19:13:21.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761967.0,CANCELLED,Cooking Fat & Oil,KKCO0910,1.0,1990.0,1950,1950,1990.0,3770.0,3770.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-21T19:12:33.000Z,2022-01-21T19:13:21.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761967.0,CANCELLED,Rice & Cereals,KKCE0106,1.0,110.0,85,85,110.0,3770.0,3770.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-21T19:12:33.000Z,2022-01-21T19:13:21.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692616.0,COMPLETED,Cooking Fat & Oil,KKCO0810,1.0,1990.0,1940,1940,1990.0,5671.0,5671.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-17T20:46:41.000Z,2022-01-17T20:47:23.000Z,2022-01-18T08:00:00.000Z,,,0.0,-,-,56,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692616.0,COMPLETED,Flour & Sugar,KKFS0222,2.0,1670.0,1630,3260,3340.0,5671.0,5671.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-17T20:46:41.000Z,2022-01-17T20:47:23.000Z,2022-01-18T08:00:00.000Z,,,0.0,-,-,56,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692616.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,5671.0,5671.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4090485,893555.0,,14.55,2022-01-17T20:46:41.000Z,2022-01-17T20:47:23.000Z,2022-01-18T08:00:00.000Z,,,0.0,-,-,56,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
